270 millió embert fenyeget éhezés világszerte;akiraly;külföld
150 év alatt a felüknél is kisebbre zsugorodtak az olaszországi gleccserek;akiraly;tudomány
Gigaper kezdődött a Facebook feldarabolására;akiraly;külföld
Összecsapások robbantak ki Tiranában a rendőrök és a tüntetők között;akiraly;külföld
Franciaországban megkezdődhet a tökéletes katonák fejlesztése;akiraly;külföld
Szlovákiában tovább szigorítanak a járványügyi szabályokon;akiraly;külföld
Csaknem két év után újra utasokat szállított egy Boeing 737 Max;akiraly;külföld
Törökország nem kér az orosz vakcinából;akiraly;járvány
Emmanuel Macron becsületrendet adományozott Egyiptom elnökének;akiraly;külföld
Zeman cseh elnök szerint a visegrádi országoknak Magyarország és Lengyelország mellé kéne állni a költségvetési vitában;akiraly;külföld
Irán most azt állítja, hogy elfogtak néhányat az atomtudósuk elleni merénylet elkövetői közül;akiraly;külföld
Az első eredmények alapján a kínaiak hagyományos vakcinája is hatásos;akiraly;járvány
Megér-e napi 590 halottat a forraltborozás, kérdezte szenvedélyesen Merkel kancellár;akiraly;járvány
A pécsi virológusok összefoglalták, mit érdemes tudnunk a covid-vakcinákról;akiraly;járvány
A brit illetékesek súlyos allergiásoknak nem ajánlják a Pfizer/BioNTech vakcináját;akiraly;járvány
Még annak is érdemes lehet beoltatnia magát, aki amúgy már volt covidos;akiraly;járvány
Idén otthon pukkan csak a pezsgő;akiraly;járvány
Ki védi most a hazát váratlan támadás ellen?;akiraly;politika
Fidesz-közeli kommunikátort neveztek ki az SZFE egyik intézetvezetőjének;akiraly;politika
Nemzetállami hackerek támadták a koronavírusoltás szállítási láncát;akiraly;külföld
Tíz év alatt központilag irányított szócsővé alakították a nemzeti hírügynökséget;akiraly;politika
Felrobbantották a CIA egyik ügynökét Szomáliában;akiraly;külföld
Adolf Hitler választást nyert Namíbiában;akiraly;külföld
Tömeges elszegényedést okozhat a világjárvány;akiraly;külföld
"""Maradjanak otthon"" - üzente választóinak a mexikói üdülőparadicsomból a texasi Austin polgármestere";akiraly;külföld
San Franciscóban betiltották a cigizést a lakásokban;akiraly;külföld
Csalás vádjával letartóztatták Jimmy Lait, a demokráciapárti hongkongi médiamágnást;akiraly;külföld
2020-ban a szeretet uralta a gifek világát;akiraly;élet
Tízmilliókat bukhatott Szájer a lemondásával;akiraly;politika
A brüsszeli szexparti szervezője szerint a konkurencia nyomhatta fel;akiraly;politika
Az amerikai hírszerzés szerint a kínai ügynökök már rá is álltak Joe Bidenre és környezetére;akiraly;külföld
Őrület, újabb acélhasáb bukkant fel a pusztában;akiraly;élet
Egy mit sem sejtő ausztrál család koalára bukkant a karácsonyfáján;akiraly;állat
Koronavírus-diagnózisa után elhunyt Valéry Giscard d'Estaing;akiraly;külföld
Bár ennek túl sok értelme nincs, vegyvédelmi alakulatok fertőtlenítenek oktatási intézményeket a héten;akiraly;járvány
Hongkong Kína-barát kormányzója kénytelen egy csomó készpénzt felhalmozni;akiraly;külföld
Négy forgatókönyvvel készül az UEFa a jövőre halasztott Eb-re;akiraly;sport
Németországban 2021 első hónapjaiban még biztos nem oldják fel a korlátozásokat;akiraly;külföld
Veszélyes egzotikus állatokat találtak egy dunaharaszti házban;akiraly;bűnügy
Vérhigítóval és vitaminokkal kezelte magát prof. dr. Merkely Béla;akiraly;járvány
A világ legdrágább családi viszálya;akiraly;külföld
Ez a három férfi akar Angela Merkel cipőjébe lépni;Magyari Péter;külföld
A Médiatanács nem látott okot, hogy vizsgálja az MTI fotókiadási gyakorlatát;Magyari Péter;média
Azok a vezetők bagatellizálták a járványt, akik csak a saját maguk által kitalált veszéllyel szeretnek küzdeni;Magyari Péter;politika
A kormányhivatal és az ügyészség sem állíthatja meg a polgármestert, ha a Surf Core-ról van szó;Magyari Péter;jog
Palkovics benyújtotta lemondását, Orbán visszaszólt, hogy ezt felejtse el;Magyari Péter;POLITIKA
Aki nem regisztrál a kormánynál, az nem kaphat oltást;Magyari Péter;járvány
Obama: Ez nemzetünk szégyene;Magyari Péter;külföld
Négy halottja volt az USA parlamentjét ért ostromnak, a képviselők tovább vitáznak Biden megválasztásáról;Magyari Péter;külföld
Hacsek és Sajó a 444 szilveszteri kabaréjában;Magyari Péter;szilveszter
Elhunyt Beck Zsuzsanna, a budapesti Vörösmarty Mihály Gimnázium igazgatója;Magyari Péter;gyász
Bízzunk egymásban, aztán majd lesz valami – ez a karácsonyi Brexit megállapodás lényege;Magyari Péter;külföld
Frank Zappa esete egy családok védelmében fellépő kormánnyal;Magyari Péter;publicisztika
Elmaradt a magyar vétó, hamarosan ömlik a pénz Brüsszelből;Magyari Péter;gazdaság
A teljes összefogással induló ellenzék most vasárnap megnyerné a választást;Magyari Péter;politika
Bereményi, Csaplár, Kukorelly és Tóth Krisztina műveit kirakják a netre;Magyari Péter;irodalom
Martin Schulz lett a német szocdem párt Magyarországon is aktív alapítványának az elnöke;Magyari Péter;külföld
Észak-Korea már letette a garast az orosz vakcina mellett;Magyari Péter;járvány
Macron klímavédelmi népszavazást szeretne kiírni;Magyari Péter;környezetvédelem
Újabb hat kormányellenes tüntető ellen emeltek vádat, még a 2018-as Kossuth téri megmozdulások miatt;Magyari Péter;igazságszolgáltatás
Putyin most gratulált Bidennek;Magyari Péter;külföld
Forbes: A Tigáz maradékát is megveszik Mészárosék a MET-től;Magyari Péter;gazdaság
Oliver Stone orosz vakcinát lövetett a testébe, bár szakértők szerint túl idős hozzá;Magyari Péter;járvány
A hágai Nemzetközi Büntetőbíróság nem foglalkozik a kínai koncentrációs táborokkal;Magyari Péter;külföld
Hónapok óta olvashatják hackerek az USA több kormányzati szervének teljes levelezését;Magyari Péter;külföld
Szerda este szavaz a néppárti frakció Deutsch Tamás kizárásáról;Magyari Péter;eu
Vadon élő nyércben is találtak koronavírust;Magyari Péter;járvány
Az elektorok megválasztották Joe Bident az USA következő elnökének;Magyari Péter;külföld
Rengeteg fáradt olajat engedett valaki Szigetszentmiklósnál a csatornába;Magyari Péter;környezetvédelem
Németország komoly logisztikával, Olaszország szép dizájnnal készül a tömeges oltásokra;Magyari Péter;járvány
Hadházy megtalálta a protokollt, ami alapján nem lehet igaz, hogy Mülleréknek nincs pontos kimutatásuk a koronás elhunytakról;Magyari Péter;járvány
Szlávik: Kérem, hogy lehetőleg magukban ünnepeljenek;Magyari Péter;járvány
A Momentum előválasztási jogot adna a 17 éveseknek;Magyari Péter;politika
Index: Habsburg György lehet az új párizsi nagykövet;Magyari Péter;politika
Lejárt a Brexit-megállapodás végsőnek mondott határideje, úgyhogy meghosszabbították;Magyari Péter;eu
Sosem láttak még annyi drogot a maláj parti őrség emberei, mint vasárnap reggel;Magyari Péter;bűnügy
Európában a demokrácia állapota magánügy marad;Magyari Péter;eu
Jelentősen felpuhítják, és évekkel kitolják a jogállamisági mechanizmust;Magyari Péter;eu
Kész a terv a magyar-lengyel vétó feloldására;Magyari Péter;eu
Közbeszerzést nyert a helyi fejlesztésekért felelős kormánybiztos cége;Magyari Péter;politika
Magyarország nemcsak a költségvetést, hanem a klímavédelmi célokat is vétózhatja;Magyari Péter;politika
Az RMDSZ-en is múlhat a következő román kormány;Magyari Péter;külföld
Európai vétó: Puhulunk a lengyelekkel? Vagy csak Gowin úr kavar?;Magyari Péter;eu
Osztrák biztos: Holnapra megoldhatjuk a költségvetési kérdést;Magyari Péter;eu
Szíriában elkövetett gyilkosságaiért életfogytiglanra ítéltek egy ISIS-parancsnokot Budapesten;Magyari Péter;bűnügy
Elhunyt Nagy Grófo;Magyari Péter;gyász
Orbán biztosította az oroszokat, hogy jövő ilyenkor talán elkezdődhet Paks 2 építése;Magyari Péter;gazdaság
Rosszul áll kormányunk szénája a Magyarország vs. Európai Parlament perben;Magyari Péter;eu
Arra kér a Posta, hogy a karácsonyi ajándékokat mindenki legkésőbb 18-ig adja fel;Magyari Péter;karácsony
Külön kell fizetni a fenti csomagtérbe rakott poggyászért az EasyJet járatain;Magyari Péter;közlekedés
Pénzt gyűjtenek a rajongók Tolkien házára;Magyari Péter;külföld
Új típusú bankrablások Brazíliában: lerohanják a teljes várost;Magyari Péter;külföld
Sokmilliós adományokból kampányolt a Mi Hazánk;Magyari Péter;politika
Megszületett egy 27 éve fogant kislány;Magyari Péter;egészségügy
Hiába a magyar ellenállás, az ENSZ leszedte a legveszélyesebb drogok listájáról a füvet;Magyari Péter;egészségügy
Komoly problémákra utal, hogy Szijjártó nem tudott Szájer rendőrségi ügyéről;Magyari Péter;politika
Most épp a halakon látszik elúszni a Brexit;Magyari Péter;eu
Míg Orbán vétóval fenyeget, gőzerővel tervezi a kormány a pénz elköltését;Magyari Péter;eu
Hosszú harcra készül Orbán és Morawiecki Európa többi része ellen;Magyari Péter;eu
Koronás ápoló dolgozhat, de ha rühös lesz, a teljes táppénz már nem jár neki;Magyari Péter;járvány
337 embert ítéltek életfogytiglani börtönre csütörtök reggel Törökországban;Magyari Péter;külföld
Az első ősembernek hitték, de majom volt;Magyari Péter;tudomány
Nem is Mészáros Lőrinc a leggazdagabb magyar?;Magyari Péter;gazdaság
Legfeljebb tíz felnőtt karácsonyozhat együtt Németországban;Magyari Péter;járvány
Új adat a válság mértékéről: 12 százalékkal kevesebb ment beruházásokra a nyáron;Magyari Péter;járvány
"Íme egy jó parabola a ""bort iszik, de vizet prédikál"" mondásra";Magyari Péter;külföld
Mennyire nagy a legnagyobb? Lemérték, és még az idén el is árulják!;Magyari Péter;földrajz
32 ezer dolgozójának mond fel a Disney;Magyari Péter;járvány
2023 közepétől jönnének a visszaváltható palackok;Magyari Péter;környezetvédelem
Itt a futball legújabb tornája: jön az Arab Kupa;Magyari Péter;Futball
Kis Grófo koronás, kétoldali tüdőgyulladása van;Magyari Péter;járvány
Csak fideszes városnak adományoz játszóteret a Szerencsejáték Zrt.;Magyari Péter;politika
Herére is támad a korona?;Magyari Péter;járvány
Trump kegyelmet adott az orosz kavarással vádolt egykori főtanácsadójának;Magyari Péter;külföld
Orbán és Morawiecki most kimondják, amit igazából akarnak?;Magyari Péter;eu
Uzsorázott, zsarolt és csalt a polgármester, három évet kapott;Magyari Péter;bűnügy
Civil ruhás rendőrök ütötték a varsói tüntetőket;Magyari Péter;külföld
EU Bíróság: Mehet a cseh CBD a francia elektromos cigikbe;Magyari Péter;eu
11,5 milliárd forintot költött a járványos nemzeti konzultációra a kormány;Magyari Péter;politika
Légvédelmi rakétarendszert vesz Magyarország;Magyari Péter;politika
39 fegyvertelen embert öltek meg különösebb ok nélkül ausztrál katonák Afganisztánban;Magyari Péter;külföld
Varga Judit a belga és a dán jogállamiság miatt aggódott, amikor megerősítette a magyar vétót;Magyari Péter;eu
Lengyel miniszterelnök: Egy ilyen EU-nak nincs jövője;Magyari Péter;eu
113 millió dollárt fizet az Apple, mert lassította a régebbi Iphone készülékeit;Magyari Péter;gazdaság
7 százalékkal kevesebb üdítő fogyott, mint tavaly;Magyari Péter;gazdaság
Köröz egy ötlet, hogyan vághatna vissza az EU Orbánéknak;Magyari Péter;eu
Minősített többséggel átment a jogállamisági mechanizmus;Magyari Péter;eu
Merkel és az EU vezetői megvitatják, hogyan kezeljék a magyar vétót;Magyari Péter;eu
Most durvul el igazán a magyar és a lengyel kérdés Európában;Magyari Péter;eu
Beindult a vita az ellenzéki előválasztás szervezéséről;Magyari Péter;politika
Egyetlen, közös listára tereli a Fidesz az ellenzéket;Magyari Péter;politika
Biden stábja azt ígéri, hogy leleplezik majd a korrupt, illiberális vezetőket;Magyari Péter;külföld
Meghalt Révai Gábor író, műfordító;Magyari Péter;gyász
Biden válságot örökölt, több segélyt és zöldebb gazdaságot ígér;Magyari Péter;külföld
Visszakeményítettek egy kicsit az EU-s jogállamisági feltételeken;Magyari Péter;eu
Joe Biden óvatosan tört a csúcsra;Magyari Péter;külföld
A katonai rendőrség bevetésével fenyegeti a lengyel kormány a tüntető nőket;Magyari Péter;külföld
A 2018-as titkos ellenzéki tárgyalások története;Magyari Péter;podcast
A mohácsi rendőrkapitány lehet egy pécsi karambol halálos áldozata;Neuberger Eszter;baleset
Óriási lángokkal égett egy kamion Kecskemétnél;Neuberger Eszter;baleset
Csányi: Nem kell több stadion;Neuberger Eszter;SPORT
Operatív törzs: Nem marad el a középiskolai központi felvételi;Neuberger Eszter;OKTATÁS
A két férfi, akik „Gyilkold a médiát” felirattal fotózkodtak a Capitoliumban, állítják, újságíróként voltak a helyszínen;Neuberger Eszter;Média
2022-ben nyithat ki a Sorsok Háza;Neuberger Eszter;Történelem
Bíróság elé kell állnia három lengyel nőnek, amiért posztereik szivárványos glóriával ábrázolták Szűz Máriát;Neuberger Eszter;Külföld
Új nap, új kivégzés Amerikában, ezúttal egy koronavírusos sorozatgyilkos halálos ítéletét hajtották végre;Neuberger Eszter;Külföld
Letartóztatták a férfit, aki konföderációs zászlót lengetett a Capitoliumban;Neuberger Eszter;Külföld
Japán ideiglenesen megtiltotta külföldi sportolók beutazását;Neuberger Eszter;SPORT
A lúgos orvos nem áll le, újabb alkotmányjogi panasszal felülvizsgáltatná a Kúria döntését;Neuberger Eszter;jog
Új forgatókönyvvel állt elő a Fidesz eltávolítására az Európai Néppárt;Neuberger Eszter;EU
Visszarepül Oroszországba Alekszej Navalnij;Neuberger Eszter;Külföld
Magyarországon is megjelent a Nagy-Britanniából indult koronavírus-variáns;Neuberger Eszter;járvány
Egyelőre a színfalak mögött, de Mitch McConnell is támogatja a vádeljárás elindítását Trump elnök ellen;Neuberger Eszter;Külföld
Kubatov: Készülünk rá, hogy a Facebook itt is felhasználók letiltásával avatkozik majd bele a választásokba;Neuberger Eszter;POLITIKA
Videóra vett rémálomszerű kamionos-bosszú a XVIII. kerületi utakról;Neuberger Eszter;bűnügy
Momentum: Kapjon százezer forintot mindenki, aki beoltatja magát;Neuberger Eszter;járvány
USA: Kivégezték az egyetlen halálsoron lévő nőt;Neuberger Eszter;Külföld
Mintegy kilencezer „törvénytelen gyerek” vesztette életét egyházi anyaotthonokban a múlt század Írországában;Neuberger Eszter;egyház
Brazíliában alig lépte át az 50 százalékot a kínai vakcina hatékonysága;Neuberger Eszter;járvány
Éjjel havazott, és úgy néz ki, nappal is fog;Neuberger Eszter;időjárás
Hatósági intézkedés indul a békéscsabai kórház szülészeti osztályán elterjedt gyakorlatok miatt;Neuberger Eszter;Egészségügy
Elon Musk lekörözte Jeff Bezost, mostantól ő a világ leggazdagabb embere;Neuberger Eszter;PÉNZ
2020 volt minden idők legmelegebb éve Európában;Neuberger Eszter;klímakatasztrófa
Újabb 300 millió adag vakcina vásárlásáról egyezett meg a Pfizerrel az EU;Neuberger Eszter;járvány
Három gyerekével tartott hazafelé egy hajdú-bihari nő, mikor egy kamaszfiú letámadta és megerőszakolta;Neuberger Eszter;bűnügy
Pintér Sándor alapította vagyonvédelmi cég is érintett egy nagyszabású adócsalási ügyben;Neuberger Eszter;bűnügy
A Dunántúlon havazik;Neuberger Eszter;időjárás
Jakab Ferenc: Új, osztrák-magyar vakcinakísérlet indult;Neuberger Eszter;járvány
A jövő héttől csak negatív koronavírus-teszttel lehet beutazni Angliába;Neuberger Eszter;Külföld
Hatalmas tűz pusztított a csíksomlyói cigánytelepen;Neuberger Eszter;tűz
Meghalt egy rendőr, aki a capitoliumi zavargásokban sérült meg;Neuberger Eszter;Külföld
Trump már nem tartja a barátainak a Capitoliumba betörő híveit;Neuberger Eszter;Külföld
Lemondott Betsy Devos, Trump oktatási minisztere;Neuberger Eszter;Külföld
Több mint 33 ezer embert vettek őrizetbe a hatóságok Fehéroroszországban a kormányellenes tüntetések kezdete óta;Neuberger Eszter;Külföld
Antidepresszánssal próbálta megölni hároméves gyerekét egy fiatal budapesti nő;Neuberger Eszter;bűnügy
Káosz látszik kibontakozni az egészségügyi dolgozók oltásánál;Neuberger Eszter;Egészségügy
1,8 milliárdért a Valton védi idén a Puskás Arénát;Neuberger Eszter;SPORT
Mostantól bírósági ítélet tiltja a nemi erőszak áldozatok szüzességi vizsgálatát Pakisztánban;Neuberger Eszter;Külföld
Gázrobbanás történt egy gyöngyösi társasházban, egy ember meghalt;Neuberger Eszter;baleset
Nem engedik be Kínába a WHO szakértőit;Neuberger Eszter;koronavírus
Törött lábú túrázót mentett a rendőrség Solymár és Pilisvörösvár között;Neuberger Eszter;természet
Skóciai golfozásba menekülne Trump Joe Biden beiktatása elől, de odaát nem látják szívesen;Neuberger Eszter;Külföld
Tömegével vettek őrizetbe demokráciapárti aktivistákat Hongkongban;Neuberger Eszter;Külföld
Kim Kardashian és Kanye West válik;Neuberger Eszter;bulvár
Népszava: Ferencvárosba, a Ráckevei-Duna ág közelébe költözhet az új kínai egyetem;Neuberger Eszter;Budapest
A demokrata jelöltek vezetnek a georgiai szenátusi pótválasztáson;Neuberger Eszter;Külföld
Lázár: „Ez a pénz nem fogja elveszíteni közpénz jellegét”;Neuberger Eszter;OKTATÁS
Úgy tűnik, ezt a hullámot sem ússzák meg a britek iskolazár nélkül;Neuberger Eszter;Külföld
Több mint ötszáz új állat- és növényfajt azonosítottak be az idén brit természettudósok;Neuberger Eszter;természet
Tábori ágyakat és hálózsákokat adunk a földrengés sújtotta Horvátországnak;Neuberger Eszter;katasztrófa
A veszélyhelyzetre hivatkozva központosítja a fővárosi és Pest megyei kórházak irányítását a kormány;Neuberger Eszter;Egészségügy
Házmestering Szerbiában: a hatóságok arra kérik a lakosságot, jelentsék, ha szilveszteri bulikat látnak-hallanak;Neuberger Eszter;Külföld
Brüsszelben már aláírták a Brexit utáni kereskedelmi megállapodást;Neuberger Eszter;EU
Minden idők legpusztítóbb erdőtűz-hulláma söpört végig Kalifornián idén;Neuberger Eszter;klímakatasztrófa
Kirúgták a louisville-i rendőrt, aki lelőtte Breonna Taylort;Neuberger Eszter;Külföld
Az Információs Hivatal továbbra is ragaszkodik hozzá, nem kellett tudniuk Szájer lefülelt szexpartijáról;Neuberger Eszter;eresz
Orbán viszontválasza Webernek: „Bennünket okol, amiért nem teljesültek az Európai Bizottság elnöki székét megcélzó ambíciói”;Neuberger Eszter;POLITIKA
Merkely: „Ezt a vírust le fogjuk takarítani a Földről”;Neuberger Eszter;járvány
Letartóztatták az ortodox sztárpapot, aki nyáron fegyveres kozákokkal foglalta el Oroszország leghíresebb kolostorát;Neuberger Eszter;vallás
Koronavírus-fertőzésben halt meg egy fiatal lousianai republikánus képviselő;Neuberger Eszter;Külföld
Amerikában is rátaláltak a koronavírus gyorsan terjedő új törzsére;Neuberger Eszter;járvány
Nehezebb a gyógyulás a koronavírusból, ha dönteni kell, vacsorát eszünk vagy vitaminokat;Halász Júlia;video
Európa csak félszívvel merte beáldozni a karácsonyt a koronavírus elleni harcban;Neuberger Eszter;Külföld
Elkaszálta a kormányhivatal a „Meseország mindenkié” könyvet betiltó mezőkövesdi rendeletet;Neuberger Eszter;jog
Továbbra sem kell előzetesbe vonulnia M. Richárdnak;Neuberger Eszter;bűnügy
A munkaerőpiaci járulék eltörléséről tárgyalhat a kormány;Neuberger Eszter;gazdaság
Nem tartják előzetes letartóztatásban Bige Lászlót;Neuberger Eszter;bűnügy
Koldustól zsarolta ki összegyűjtött pénzét egy álrendőr Baján;Neuberger Eszter;bűnügy
187 új halottja van a koronavírus-járványnak;Neuberger Eszter;járvány
Szlávik: Azzal a vakcinával kezdődik itthon az oltás, amit az Európai Gyógyszerügynökség engedélyez;Neuberger Eszter;járvány
Márciustól júliusig 12 ezerrel több fiatal halt meg az Egyesült Államokban, mint átlagosan ebben az időszakban szokott;Neuberger Eszter;Külföld
Történelmi: az Egyesült Államok kormányának először lehet őslakos tagja;Neuberger Eszter;Külföld
11 év után kerülhetett elő Katzenbach Imre, az MTK egykori focistája holtteste;Neuberger Eszter;bűnügy
Az amerikai gyógyszerfelügyelet támogatja a Moderna vakcina gyorsított engedélyezését;Neuberger Eszter;Külföld
A szex, amibe nem egyezett bele mindkét fél januártól automatikusan szexuális erőszak Dániában;Neuberger Eszter;Külföld
Szerződéssel tenné transzparensebbé az orvosfogadást az orvosi kamara, amíg teljesen felszívódik a választott orvosos szülés igénye;Neuberger Eszter;Egészségügy
A lengyel kormány még nem merte szigorítani az abortusztörvényt, de sok nő már külföldön próbál ellátáshoz jutni;Neuberger Eszter;Külföld
Az argentin parlament épp most szavazott az abortusz legalizálása mellett;Neuberger Eszter;Külföld
Lettországban halt bele koronavírus-fertőzésbe az egyik legsikeresebb koreai filmrendező;Neuberger Eszter;FILM
Az Oxford/AstraZeneca és a Szputnyik V vakcinák kombinációját kezdik tesztelni Oroszországban;Neuberger Eszter;járvány
Öngyilkos merénylet történt az orosz titkosszolgálat észak-kaukázusi főhadiszállásánál;Neuberger Eszter;Külföld
Vera Jourová szerint nincs ok az aggodalomra, hónapok kérdése, és az EU Bíróság elbírálja a jogállamisági mechanizmus jogszerűségét;Neuberger Eszter;EU
A vakcinasikerek hírére azonnal emelkedni kezdett az olaj ára;Neuberger Eszter;gazdaság
A kormányzati koronaoldal is Orbán brüsszeli győzelmét zengi;Neuberger Eszter;járvány
Nem csillapodik a rendőri intézkedés közben lelőtt férfi miatt kirobbant tüntetéshullám Albániában;Neuberger Eszter;Külföld
Kamala Harris és Joe Biden az év emberei a Time szerint;Neuberger Eszter;Média
A II. világháború óta nem zuhant be annyira az éves széndioxid-kibocsátás, mint idén a koronavírus-járvány miatt;Neuberger Eszter;klímakatasztrófa
Hamarosan az amerikai gyógyszerügynökség is engedélyezheti a Pfizer/BioNTech vakcinát;Neuberger Eszter;járvány
Leállnak az ausztrál vakcina klinikai tesztelésével, mert a beadása hamis HIV-teszteredményeket eredményezett;Neuberger Eszter;járvány
HVG: Most a hírszerzés főnöke is megerősítette, hogy semmit nem tudtak a Szájer-ügyről;Neuberger Eszter;eresz
„Hihetetlen, mennyi besavanyodott, praeklimaxos, anhedóniás, BPSZ-ben szenvedő hülye liba él ebben az országban” - osztotta ki a főorvos a szeparált mikulásjelmezes újszülöttek fotóján kiakadó kommentelőket;Neuberger Eszter;INTERNET
A koronavírus és az amerikai elnökválasztás uralják a 2020-as Google keresési toplistát;Neuberger Eszter;INTERNET
Csúcson az EU-tagság támogatottsága Magyarországon;Neuberger Eszter;EU
Itt vannak a munkahelyi gyerekfelügyelet szabályai;Neuberger Eszter;OKTATÁS
Fontos dolgok előre: nettó 50 millió forintra emeli az olimpiai aranyérmesek jutalmát egy kormányrendelet;Neuberger Eszter;SPORT
A start előtt 1,3 másodperccel kellett lefújni a SpaceX rakétatesztjét;Neuberger Eszter;ŰR
Trump vétófenyegetése ellenére megszavazta a kongresszus a hadikiadások törvénytervezetét;Neuberger Eszter;Külföld
A szegényebb országok labdába sem rúghatnak a globális vakcinafelhalmozó versenyben;Neuberger Eszter;járvány
Magyar Nemzet: Az SZFE kuratóriuma a református egyháznak adná az Ódry Színpadot;plankog;POLITIKA
A GPS-t követte, belehajtott a Dunába Soroksárnál;plankog;Autó
Karácsony előtt lazítottak, hogy beinduljon a gazdaság - most napi 24 órás kijárási tilalmat kell bevezetni;plankog;Külföld
Lemondott a cseh közegészségügyi intézet vezetője, miután kollégáknak és hozzátartozóknak intéztek oltásokat;plankog;Külföld
A Momentum bemutatta, kiket indítanak az előválasztásokon Budán;plankog;POLITIKA
A német GDP 5 százalékkal csökkent 2020-ban;plankog;Külföld
Összecsaptak a rendőrökkel a tiltakozók Brüsszelben, miután hatósági intézkedés közben halt meg egy 23 éves férfi;plankog;Külföld
Az I. kerület beperli Bayer Zsoltot a lakásügye miatt;plankog;POLITIKA
Azt nem tudhatod meg, kell-e regisztrálni az oltáshoz, de azt beleordítják az arcodba, kit kell gyűlölni;plankog;járvány
Újabb videó a Capitoliumból: Trump hívei a földön húznak, ütnek-vernek egy rendőrt;plankog;Külföld
Öngyilkos lett egy rendőr, aki szolgálatban volt a Capitolium ostrománál;plankog;Külföld
A szlovén miniszterelnök most már úgy van vele: ő igazából nem is Trumpnak gratulált;plankog;Külföld
Sokkal durvább volt a trumpista ostrom, mint ami a jelmezes képekből látszik;plankog;Külföld
Letartóztatták a férfit, aki betört Nancy Pelosi irodájába;plankog;Külföld
Nancy Pelosi: Az alelnök váltsa le Trumpot a 25. alkotmánykiegészítés alapján, vagy jöhet az újabb impeachment;plankog;Külföld
Donald Tusk: Mindenhol vannak Trumpok, mindenki védje meg a saját Capitoliumát!;plankog;Külföld
Törték-zúzták a kamerákat a trumpisták, és felírták, hogy „gyilkolják meg a médiát”;plankog;Külföld
Hosszan és kitartóan hergelte Trump a híveit a valóság ellen, mire a Capitolium megtámadásáig jutottak;plankog;Külföld
Napközben kiharcolja a rászoruló gyerekek étkeztetését, este gólokat lő;plankog;FUTBALL
„Soha nem szavaztam volna a Brexitre, ha tudom, hogy elveszítjük a munkánkat”;plankog;Külföld
Csak a Klubrádió pályázata ment át, de tőlük is hiánypótlást kértek;plankog;Média
Ír kéjgyilkos fordult az Európai Bírósághoz, mert személyes üzenetei vezettek a lebukásához;plankog;Külföld
Januárban megérkezik az ország első vasút-villamosa;plankog;közlekedés
Karácsony: Valószínűleg sokkal több a halálos áldozat annál, ami a hivatalos adatokban szerepel;plankog;járvány
Annyian mentek síelni Ausztriában a hétvégén, hogy pályákat kellett lezárni;plankog;Külföld
Richard Dawkins: Nobel-díjat Karikó Katalinnak!;plankog;TUDOMÁNY
Videókat készített vuhani kórházakról, négy év börtönre ítélték;plankog;Külföld
Matolcsy: Ha az első félévben sikerül elérni a védettséget, az elmúlt száz év leggyorsabb gazdasági helyreállása jöhet;plankog;gazdaság
A Fidesz-szavazókat az álszentség bosszantja a leginkább a Szájer-botrányban;plankog;POLITIKA
Kövér László: Háború van, nem demokratikus küzdelem;plankog;POLITIKA
Fecskendő alakú repülési útvonallal köszöntötte a vakcinát egy német pilóta;plankog;Külföld
Azonosították a nashville-i robbantás elkövetőjét;plankog;Külföld
Két nap fogvatartás után szabadon engedték Navalnij szövetségesét;plankog;Külföld
Trump mégis aláírta a gazdaságélénkítő csomagról szóló törvényt;plankog;Külföld
Itt végig lehet nézni, melyik EU-s országban ki kapta meg elsőként a vakcinát;plankog;járvány
Mészáros Csoport: Nemcsak erkölcsi felelősség, hanem kötelesség is tenni a közjó érdekében;plankog;gazdaság
Önök halálkampányt folytatnak! Mert Önök meg halálkormányzást!;plankog;káosz
BioNTech: Valószínű, hogy az új variáns ellen is jó a vakcina;plankog;járvány
Egy kis Fejér megyei község vezeti az egy bevallóra jutó tőkejövedelem szerinti országos listát;plankog;gazdaság
Több városban is nő a szennyvízben mért víruskoncentráció;plankog;járvány
22 tanár bejelentette: nem indítanak osztályt az SZFE-n;plankog;OKTATÁS
Bencsik András: Weber szar ember, kifejezném az őszinte utálatomat;plankog;polgári jobbközép
Kirabolt egy bankot Szentesen, aztán előbb taxival, majd vonattal menekült, mielőtt rendőrök és katonák közösen fogták el;plankog;bűnügy
John Mulaney komikus 60 napra elvonóra ment;plankog;bulvár
Ha botrányba keverednek, kampány közben is le lehet majd cserélni az ellenzéki jelölteket;plankog;POLITIKA
Megszavazták az amerikai gazdaságösztönző csomagot;plankog;Külföld
40 év után szabadítottak ki a szolgaságból egy brazil nőt;plankog;Külföld
Biden elő adásban adatta be a Pfizer/BioNTech vakcinát;plankog;Külföld
Novák Katalin szerint tudatosan kiforgatták és elferdítették a szavait;plankog;POLITIKA
Telex: Őrizetbe vették Bige Lászlót;plankog;bűnügy
Alighogy kinevezték, az Állatkert új főigazgatója máris visszavonta a pályázatát;plankog;Budapest
Megbüntették a párizsi önkormányzatot, mert túl sok nő van a vezetésben;plankog;Külföld
A Szent István Gimnázium 12.d osztályos diákjai ajándékozás helyett az Igazgyöngy Alapítványnak küldték el a pénzt;plankog;társadalom
Pocskondiázta a cégvezetést: így indokolták a Dunaferr szakszervezeti vezetőinek kirúgását;plankog;gazdaság
